ar;162;MANY
ar;163;MANY
ar;164;MANY
ar;165;MANY
ar;166;MANY
ar;167;MANY
ar;168;MANY
ar;169;MANY
ar;170;MANY
ar;171;MANY
ar;172;MANY
ar;173;MANY
ar;174;MANY
ar;175;MANY
ar;176;MANY
ar;177;MANY
ar;178;MANY
ar;179;MANY
ar;180;MANY
ar;181;MANY
ar;182;MANY
ar;183;MANY
ar;184;MANY
ar;185;MANY
ar;186;MANY
ar;187;MANY
ar;188;MANY
ar;189;MANY
ar;190;MANY
ar;191;MANY
ar;192;MANY
ar;193;MANY
ar;194;MANY
ar;195;MANY
ar;196;MANY
ar;197;MANY
ar;198;MANY
ar;199;MANY
ar;200;OTHER
ar;1000;OTHER
ar;10000;OTHER
ar;100000;OTHER
ar;1000000;OTHER
ar;1000001;OTHER
ar;2000000;OTHER
ar;1001;OTHER
ar;1002;OTHER
ar;1003;FEW
ar;1004;FEW
ar;1011;MANY
ar;1012;MANY
ar;1013;MANY
ar;1014;MANY
ar;1019;MANY
ar;1021;MANY
ar;1022;MANY
ar;1024;MANY
ar;1101;OTHER
ar;1121;MANY
ar;5000;OTHER
ar;15000;OTHER
ar;20000;OTHER
ar;40000;OTHER
ar;60000;OTHER
ar;80000;OTHER
ar;1100000;OTHER
ar;2100000;OTHER
ar;3000000;OTHER
ar;0.1;OTHER
ar;0.2;OTHER
ar;0.3;OTHER
ar;0.4;OTHER
ar;0.5;OTHER
ar;0.6;OTHER
ar;0.7;OTHER
ar;0.8;OTHER
ar;0.9;OTHER
ar;1.1;OTHER
ar;1.2;OTHER
ar;1.3;OTHER
ar;1.4;OTHER
ar;1.5;OTHER
ar;1.6;OTHER
ar;1.7;OTHER
ar;1.8;OTHER
ar;1.9;OTHER
ar;2.1;OTHER
ar;2.2;OTHER
ar;2.3;OTHER
ar;2.4;OTHER
ar;2.5;OTHER
ar;2.6;OTHER
ar;2.7;OTHER
ar;0.01;OTHER
ar;0.02;OTHER
ar;0.03;OTHER
ar;0.04;OTHER
ar;0.05;OTHER
ar;0.11;OTHER
ar;0.12;OTHER
ar;0.13;OTHER
ar;0.14;OTHER
ar;0.15;OTHER
